"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
5.326530612244898, -0.1052631578947369, 0.5000000000000001, 46, 9, 1, 1, 1, 0
5.551020408163264, -0.1052631578947369, 0.5000000000000001, 47, 9, 1, 1, 1, 0
5.775510204081632, -0.1052631578947369, 0.5000000000000001, 48, 9, 1, 1, 1, 0
6, -0.1052631578947369, 0.5000000000000001, 49, 9, 1, 0, 0, 0
-5, 0.1052631578947367, 0.5000000000000001, 0, 10, 1, 0, 0, 0
-4.775510204081633, 0.1052631578947367, 0.5000000000000001, 1, 10, 1, 1, 1, 0
-4.551020408163265, 0.1052631578947367, 0.5000000000000001, 2, 10, 1, 1, 1, 0
-4.326530612244898, 0.1052631578947367, 0.5000000000000001, 3, 10, 1, 1, 1, 0
-4.102040816326531, 0.1052631578947367, 0.5000000000000001, 4, 10, 1, 1, 1, 0
-3.877551020408163, 0.1052631578947367, 0.5000000000000001, 5, 10, 1, 1, 1, 0
-3.653061224489796, 0.1052631578947367, 0.5000000000000001, 6, 10, 1, 1, 1, 0
-3.428571428571429, 0.1052631578947367, 0.5000000000000001, 7, 10, 1, 1, 1, 0
-3.204081632653061, 0.1052631578947367, 0.5000000000000001, 8, 10, 1, 1, 1, 0
-2.979591836734694, 0.1052631578947367, 0.5000000000000001, 9, 10, 1, 1, 1, 0
-2.755102040816326, 0.1052631578947367, 0.5000000000000001, 10, 10, 1, 1, 1, 0
-2.530612244897959, 0.1052631578947367, 0.5000000000000001, 11, 10, 1, 1, 1, 0
-2.306122448979592, 0.1052631578947367, 0.5000000000000001, 12, 10, 1, 1, 1, 0
-2.081632653061224, 0.1052631578947367, 0.5000000000000001, 13, 10, 1, 1, 1, 0
-1.857142857142857, 0.1052631578947367, 0.5000000000000001, 14, 10, 1, 1, 1, 0
-1.63265306122449, 0.1052631578947367, 0.5000000000000001, 15, 10, 1, 1, 1, 0
-1.408163265306123, 0.1052631578947367, 0.5000000000000001, 16, 10, 1, 1, 1, 0
-1.183673469387755, 0.1052631578947367, 0.5000000000000001, 17, 10, 1, 1, 1, 0
-0.9591836734693873, 0.1052631578947367, 0.5000000000000001, 18, 10, 1, 1, 1, 0
-0.7346938775510203, 0.1052631578947367, 0.5000000000000001, 19, 10, 1, 1, 1, 0
-0.5102040816326525, 0.1052631578947367, 0.5000000000000001, 20, 10, 1, 1, 1, 0
-0.2857142857142856, 0.1052631578947367, 0.5000000000000001, 21, 10, 1, 1, 1, 0
-0.06122448979591866, 0.1052631578947367, 0.5000000000000001, 22, 10, 1, 1, 1, 0
0.1632653061224492, 0.1052631578947367, 0.5000000000000001, 23, 10, 1, 1, 1, 0
0.3877551020408161, 0.1052631578947367, 0.5000000000000001, 24, 10, 1, 1, 1, 0
0.6122448979591839, 0.1052631578947367, 0.5000000000000001, 25, 10, 1, 1, 1, 0
0.8367346938775517, 0.1052631578947367, 0.5000000000000001, 26, 10, 1, 1, 1, 0
1.061224489795918, 0.1052631578947367, 0.5000000000000001, 27, 10, 1, 1, 1, 0
1.285714285714286, 0.1052631578947367, 0.5000000000000001, 28, 10, 1, 1, 1, 0
1.510204081632653, 0.1052631578947367, 0.5000000000000001, 29, 10, 1, 1, 1, 0
1.73469387755102, 0.1052631578947367, 0.5000000000000001, 30, 10, 1, 1, 1, 0
1.959183673469388, 0.1052631578947367, 0.5000000000000001, 31, 10, 1, 1, 1, 0
2.183673469387754, 0.1052631578947367, 0.5000000000000001, 32, 10, 1, 1, 1, 0
2.408163265306122, 0.1052631578947367, 0.5000000000000001, 33, 10, 1, 1, 1, 0
2.63265306122449, 0.1052631578947367, 0.5000000000000001, 34, 10, 1, 1, 1, 0
2.857142857142858, 0.1052631578947367, 0.5000000000000001, 35, 10, 1, 1, 1, 0
3.081632653061225, 0.1052631578947367, 0.5000000000000001, 36, 10, 1, 1, 1, 0
3.306122448979592, 0.1052631578947367, 0.5000000000000001, 37, 10, 1, 1, 1, 0
3.530612244897959, 0.1052631578947367, 0.5000000000000001, 38, 10, 1, 1, 1, 0
3.755102040816327, 0.1052631578947367, 0.5000000000000001, 39, 10, 1, 1, 1, 0
3.979591836734695, 0.1052631578947367, 0.5000000000000001, 40, 10, 1, 1, 1, 0
4.204081632653061, 0.1052631578947367, 0.5000000000000001, 41, 10, 1, 1, 1, 0
4.428571428571429, 0.1052631578947367, 0.5000000000000001, 42, 10, 1, 1, 1, 0
4.653061224489795, 0.1052631578947367, 0.5000000000000001, 43, 10, 1, 1, 1, 0
4.877551020408163, 0.1052631578947367, 0.5000000000000001, 44, 10, 1, 1, 1, 0
5.102040816326531, 0.1052631578947367, 0.5000000000000001, 45, 10, 1, 1, 1, 0
5.326530612244898, 0.1052631578947367, 0.5000000000000001, 46, 10, 1, 1, 1, 0
5.551020408163264, 0.1052631578947367, 0.5000000000000001, 47, 10, 1, 1, 1, 0
5.775510204081632, 0.1052631578947367, 0.5000000000000001, 48, 10, 1, 1, 1, 0
6, 0.1052631578947367, 0.5000000000000001, 49, 10, 1, 0, 0, 0
-5, 0.3157894736842106, 0.5000000000000001, 0, 11, 1, 0, 0, 0
-4.775510204081633, 0.3157894736842106, 0.5000000000000001, 1, 11, 1, 1, 1, 0
-4.551020408163265, 0.3157894736842106, 0.5000000000000001, 2, 11, 1, 1, 1, 0
-4.326530612244898, 0.3157894736842106, 0.5000000000000001, 3, 11, 1, 1, 1, 0
-4.102040816326531, 0.3157894736842106, 0.5000000000000001, 4, 11, 1, 1, 1, 0
-3.877551020408163, 0.3157894736842106, 0.5000000000000001, 5, 11, 1, 1, 1, 0
-3.653061224489796, 0.3157894736842106, 0.5000000000000001, 6, 11, 1, 1, 1, 0
-3.428571428571429, 0.3157894736842106, 0.5000000000000001, 7, 11, 1, 1, 1, 0
-3.204081632653061, 0.3157894736842106, 0.5000000000000001, 8, 11, 1, 1, 1, 0
-2.979591836734694, 0.3157894736842106, 0.5000000000000001, 9, 11, 1, 1, 1, 0
-2.755102040816326, 0.3157894736842106, 0.5000000000000001, 10, 11, 1, 1, 1, 0
-2.530612244897959, 0.3157894736842106, 0.5000000000000001, 11, 11, 1, 1, 1, 0
-2.306122448979592, 0.3157894736842106, 0.5000000000000001, 12, 11, 1, 1, 1, 0
-2.081632653061224, 0.3157894736842106, 0.5000000000000001, 13, 11, 1, 1, 1, 0
-1.857142857142857, 0.3157894736842106, 0.5000000000000001, 14, 11, 1, 1, 1, 0
-1.63265306122449, 0.3157894736842106, 0.5000000000000001, 15, 11, 1, 1, 1, 0
-1.408163265306123, 0.3157894736842106, 0.5000000000000001, 16, 11, 1, 1, 1, 0
-1.183673469387755, 0.3157894736842106, 0.5000000000000001, 17, 11, 1, 1, 1, 0
-0.9591836734693873, 0.3157894736842106, 0.5000000000000001, 18, 11, 1, 1, 1, 0
-0.7346938775510203, 0.3157894736842106, 0.5000000000000001, 19, 11, 1, 1, 1, 0
-0.5102040816326525, 0.3157894736842106, 0.5000000000000001, 20, 11, 1, 1, 1, 0
-0.2857142857142856, 0.3157894736842106, 0.5000000000000001, 21, 11, 1, 1, 1, 0
-0.06122448979591866, 0.3157894736842106, 0.5000000000000001, 22, 11, 1, 1, 1, 0
0.1632653061224492, 0.3157894736842106, 0.5000000000000001, 23, 11, 1, 1, 1, 0
0.3877551020408161, 0.3157894736842106, 0.5000000000000001, 24, 11, 1, 1, 1, 0
0.6122448979591839, 0.3157894736842106, 0.5000000000000001, 25, 11, 1, 1, 1, 0
0.8367346938775517, 0.3157894736842106, 0.5000000000000001, 26, 11, 1, 1, 1, 0
1.061224489795918, 0.3157894736842106, 0.5000000000000001, 27, 11, 1, 1, 1, 0
1.285714285714286, 0.3157894736842106, 0.5000000000000001, 28, 11, 1, 1, 1, 0
1.510204081632653, 0.3157894736842106, 0.5000000000000001, 29, 11, 1, 1, 1, 0
1.73469387755102, 0.3157894736842106, 0.5000000000000001, 30, 11, 1, 1, 1, 0
1.959183673469388, 0.3157894736842106, 0.5000000000000001, 31, 11, 1, 1, 1, 0
2.183673469387754, 0.3157894736842106, 0.5000000000000001, 32, 11, 1, 1, 1, 0
2.408163265306122, 0.3157894736842106, 0.5000000000000001, 33, 11, 1, 1, 1, 0
2.63265306122449, 0.3157894736842106, 0.5000000000000001, 34, 11, 1, 1, 1, 0
2.857142857142858, 0.3157894736842106, 0.5000000000000001, 35, 11, 1, 1, 1, 0
3.081632653061225, 0.3157894736842106, 0.5000000000000001, 36, 11, 1, 1, 1, 0
3.306122448979592, 0.3157894736842106, 0.5000000000000001, 37, 11, 1, 1, 1, 0
3.530612244897959, 0.3157894736842106, 0.5000000000000001, 38, 11, 1, 1, 1, 0
3.755102040816327, 0.3157894736842106, 0.5000000000000001, 39, 11, 1, 1, 1, 0
3.979591836734695, 0.3157894736842106, 0.5000000000000001, 40, 11, 1, 1, 1, 0
4.204081632653061, 0.3157894736842106, 0.5000000000000001, 41, 11, 1, 1, 1, 0
4.428571428571429, 0.3157894736842106, 0.5000000000000001, 42, 11, 1, 1, 1, 0
4.653061224489795, 0.3157894736842106, 0.5000000000000001, 43, 11, 1, 1, 1, 0
4.877551020408163, 0.3157894736842106, 0.5000000000000001, 44, 11, 1, 1, 1, 0
5.102040816326531, 0.3157894736842106, 0.5000000000000001, 45, 11, 1, 1, 1, 0
5.326530612244898, 0.3157894736842106, 0.5000000000000001, 46, 11, 1, 1, 1, 0
5.551020408163264, 0.3157894736842106, 0.5000000000000001, 47, 11, 1, 1, 1, 0
5.775510204081632, 0.3157894736842106, 0.5000000000000001, 48, 11, 1, 1, 1, 0
6, 0.3157894736842106, 0.5000000000000001, 49, 11, 1, 0, 0, 0
-5, 0.5263157894736841, 0.5000000000000001, 0, 12, 1, 0, 0, 0
-4.775510204081633, 0.5263157894736841, 0.5000000000000001, 1, 12, 1, 1, 1, 0
-4.551020408163265, 0.5263157894736841, 0.5000000000000001, 2, 12, 1, 1, 1, 0
-4.326530612244898, 0.5263157894736841, 0.5000000000000001, 3, 12, 1, 1, 1, 0
-4.102040816326531, 0.5263157894736841, 0.5000000000000001, 4, 12, 1, 1, 1, 0
-3.877551020408163, 0.5263157894736841, 0.5000000000000001, 5, 12, 1, 1, 1, 0
-3.653061224489796, 0.5263157894736841, 0.5000000000000001, 6, 12, 1, 1, 1, 0
-3.428571428571429, 0.5263157894736841, 0.5000000000000001, 7, 12, 1, 1, 1, 0
-3.204081632653061, 0.5263157894736841, 0.5000000000000001, 8, 12, 1, 1, 1, 0
-2.979591836734694, 0.5263157894736841, 0.5000000000000001, 9, 12, 1, 1, 1, 0
-2.755102040816326, 0.5263157894736841, 0.5000000000000001, 10, 12, 1, 1, 1, 0
-2.530612244897959, 0.5263157894736841, 0.5000000000000001, 11, 12, 1, 1, 1, 0
-2.306122448979592, 0.5263157894736841, 0.5000000000000001, 12, 12, 1, 1, 1, 0
-2.081632653061224, 0.5263157894736841, 0.5000000000000001, 13, 12, 1, 1, 1, 0
-1.857142857142857, 0.5263157894736841, 0.5000000000000001, 14, 12, 1, 1, 1, 0
-1.63265306122449, 0.5263157894736841, 0.5000000000000001, 15, 12, 1, 1, 1, 0
-1.408163265306123, 0.5263157894736841, 0.5000000000000001, 16, 12, 1, 1, 1, 0
-1.183673469387755, 0.5263157894736841, 0.5000000000000001, 17, 12, 1, 1, 1, 0
-0.9591836734693873, 0.5263157894736841, 0.5000000000000001, 18, 12, 1, 1, 1, 0
-0.7346938775510203, 0.5263157894736841, 0.5000000000000001, 19, 12, 1, 1, 1, 0
-0.5102040816326525, 0.5263157894736841, 0.5000000000000001, 20, 12, 1, 1, 1, 0
-0.2857142857142856, 0.5263157894736841, 0.5000000000000001, 21, 12, 1, 1, 1, 0
-0.06122448979591866, 0.5263157894736841, 0.5000000000000001, 22, 12, 1, 1, 1, 0
0.1632653061224492, 0.5263157894736841, 0.5000000000000001, 23, 12, 1, 1, 1, 0
0.3877551020408161, 0.5263157894736841, 0.5000000000000001, 24, 12, 1, 1, 1, 0
0.6122448979591839, 0.5263157894736841, 0.5000000000000001, 25, 12, 1, 1, 1, 0
0.8367346938775517, 0.5263157894736841, 0.5000000000000001, 26, 12, 1, 1, 1, 0
1.061224489795918, 0.5263157894736841, 0.5000000000000001, 27, 12, 1, 1, 1, 0
1.285714285714286, 0.5263157894736841, 0.5000000000000001, 28, 12, 1, 1, 1, 0
1.510204081632653, 0.5263157894736841, 0.5000000000000001, 29, 12, 1, 1, 1, 0
1.73469387755102, 0.5263157894736841, 0.5000000000000001, 30, 12, 1, 1, 1, 0
1.959183673469388, 0.5263157894736841, 0.5000000000000001, 31, 12, 1, 1, 1, 0
2.183673469387754, 0.5263157894736841, 0.5000000000000001, 32, 12, 1, 1, 1, 0
2.408163265306122, 0.5263157894736841, 0.5000000000000001, 33, 12, 1, 1, 1, 0
2.63265306122449, 0.5263157894736841, 0.5000000000000001, 34, 12, 1, 1, 1, 0
2.857142857142858, 0.5263157894736841, 0.5000000000000001, 35, 12, 1, 1, 1, 0
3.081632653061225, 0.5263157894736841, 0.5000000000000001, 36, 12, 1, 1, 1, 0
3.306122448979592, 0.5263157894736841, 0.5000000000000001, 37, 12, 1, 1, 1, 0
3.530612244897959, 0.5263157894736841, 0.5000000000000001, 38, 12, 1, 1, 1, 0
3.755102040816327, 0.5263157894736841, 0.5000000000000001, 39, 12, 1, 1, 1, 0
3.979591836734695, 0.5263157894736841, 0.5000000000000001, 40, 12, 1, 1, 1, 0
4.204081632653061, 0.5263157894736841, 0.5000000000000001, 41, 12, 1, 1, 1, 0
4.428571428571429, 0.5263157894736841, 0.5000000000000001, 42, 12, 1, 1, 1, 0
4.653061224489795, 0.5263157894736841, 0.5000000000000001, 43, 12, 1, 1, 1, 0
4.877551020408163, 0.5263157894736841, 0.5000000000000001, 44, 12, 1, 1, 1, 0
5.102040816326531, 0.5263157894736841, 0.5000000000000001, 45, 12, 1, 1, 1, 0
5.326530612244898, 0.5263157894736841, 0.5000000000000001, 46, 12, 1, 1, 1, 0
5.551020408163264, 0.5263157894736841, 0.5000000000000001, 47, 12, 1, 1, 1, 0
5.775510204081632, 0.5263157894736841, 0.5000000000000001, 48, 12, 1, 1, 1, 0
6, 0.5263157894736841, 0.5000000000000001, 49, 12, 1, 0, 0, 0
-5, 0.736842105263158, 0.5000000000000001, 0, 13, 1, 0, 0, 0
-4.775510204081633, 0.736842105263158, 0.5000000000000001, 1, 13, 1, 1, 1, 0
-4.551020408163265, 0.736842105263158, 0.5000000000000001, 2, 13, 1, 1, 1, 0
-4.326530612244898, 0.736842105263158, 0.5000000000000001, 3, 13, 1, 1, 1, 0
-4.102040816326531, 0.736842105263158, 0.5000000000000001, 4, 13, 1, 1, 1, 0
-3.877551020408163, 0.736842105263158, 0.5000000000000001, 5, 13, 1, 1, 1, 0
-3.653061224489796, 0.736842105263158, 0.5000000000000001, 6, 13, 1, 1, 1, 0
-3.428571428571429, 0.736842105263158, 0.5000000000000001, 7, 13, 1, 1, 1, 0
-3.204081632653061, 0.736842105263158, 0.5000000000000001, 8, 13, 1, 1, 1, 0
-2.979591836734694, 0.736842105263158, 0.5000000000000001, 9, 13, 1, 1, 1, 0
-2.755102040816326, 0.736842105263158, 0.5000000000000001, 10, 13, 1, 1, 1, 0
-2.530612244897959, 0.736842105263158, 0.5000000000000001, 11, 13, 1, 1, 1, 0
-2.306122448979592, 0.736842105263158, 0.5000000000000001, 12, 13, 1, 1, 1, 0
-2.081632653061224, 0.736842105263158, 0.5000000000000001, 13, 13, 1, 1, 1, 0
-1.857142857142857, 0.736842105263158, 0.5000000000000001, 14, 13, 1, 1, 1, 0
-1.63265306122449, 0.736842105263158, 0.5000000000000001, 15, 13, 1, 1, 1, 0
-1.408163265306123, 0.736842105263158, 0.5000000000000001, 16, 13, 1, 1, 1, 0
-1.183673469387755, 0.736842105263158, 0.5000000000000001, 17, 13, 1, 1, 1, 0
-0.9591836734693873, 0.736842105263158, 0.5000000000000001, 18, 13, 1, 1, 1, 0
-0.7346938775510203, 0.736842105263158, 0.5000000000000001, 19, 13, 1, 1, 1, 0
-0.5102040816326525, 0.736842105263158, 0.5000000000000001, 20, 13, 1, 1, 1, 0
-0.2857142857142856, 0.736842105263158, 0.5000000000000001, 21, 13, 1, 1, 1, 0
-0.06122448979591866, 0.736842105263158, 0.5000000000000001, 22, 13, 1, 1, 1, 0
0.1632653061224492, 0.736842105263158, 0.5000000000000001, 23, 13, 1, 1, 1, 0
0.3877551020408161, 0.736842105263158, 0.5000000000000001, 24, 13, 1, 1, 1, 0
0.6122448979591839, 0.736842105263158, 0.5000000000000001, 25, 13, 1, 1, 1, 0
0.8367346938775517, 0.736842105263158, 0.5000000000000001, 26, 13, 1, 1, 1, 0
1.061224489795918, 0.736842105263158, 0.5000000000000001, 27, 13, 1, 1, 1, 0
1.285714285714286, 0.736842105263158, 0.5000000000000001, 28, 13, 1, 1, 1, 0
1.510204081632653, 0.736842105263158, 0.5000000000000001, 29, 13, 1, 1, 1, 0
1.73469387755102, 0.736842105263158, 0.5000000000000001, 30, 13, 1, 1, 1, 0
1.959183673469388, 0.736842105263158, 0.5000000000000001, 31, 13, 1, 1, 1, 0
2.183673469387754, 0.736842105263158, 0.5000000000000001, 32, 13, 1, 1, 1, 0
2.408163265306122, 0.736842105263158, 0.5000000000000001, 33, 13, 1, 1, 1, 0
2.63265306122449, 0.736842105263158, 0.5000000000000001, 34, 13, 1, 1, 1, 0
2.857142857142858, 0.736842105263158, 0.5000000000000001, 35, 13, 1, 1, 1, 0
3.081632653061225, 0.736842105263158, 0.5000000000000001, 36, 13, 1, 1, 1, 0
3.306122448979592, 0.736842105263158, 0.5000000000000001, 37, 13, 1, 1, 1, 0
3.530612244897959, 0.736842105263158, 0.5000000000000001, 38, 13, 1, 1, 1, 0
3.755102040816327, 0.736842105263158, 0.5000000000000001, 39, 13, 1, 1, 1, 0
3.979591836734695, 0.736842105263158, 0.5000000000000001, 40, 13, 1, 1, 1, 0
4.204081632653061, 0.736842105263158, 0.5000000000000001, 41, 13, 1, 1, 1, 0
4.428571428571429, 0.736842105263158, 0.5000000000000001, 42, 13, 1, 1, 1, 0
4.653061224489795, 0.736842105263158, 0.5000000000000001, 43, 13, 1, 1, 1, 0
4.877551020408163, 0.736842105263158, 0.5000000000000001, 44, 13, 1, 1, 1, 0
5.102040816326531, 0.736842105263158, 0.5000000000000001, 45, 13, 1, 1, 1, 0
5.326530612244898, 0.736842105263158, 0.5000000000000001, 46, 13, 1, 1, 1, 0
5.551020408163264, 0.736842105263158, 0.5000000000000001, 47, 13, 1, 1, 1, 0
5.775510204081632, 0.736842105263158, 0.5000000000000001, 48, 13, 1, 1, 1, 0
6, 0.736842105263158, 0.5000000000000001, 49, 13, 1, 0, 0, 0
-5, 0.9473684210526314, 0.5000000000000001, 0, 14, 1, 0, 0, 0
-4.775510204081633, 0.9473684210526314, 0.5000000000000001, 1, 14, 1, 1, 1, 0
-4.551020408163265, 0.9473684210526314, 0.5000000000000001, 2, 14, 1, 1, 1, 0
-4.326530612244898, 0.9473684210526314, 0.5000000000000001, 3, 14, 1, 1, 1, 0
-4.102040816326531, 0.9473684210526314, 0.5000000000000001, 4, 14, 1, 1, 1, 0
-3.877551020408163, 0.9473684210526314, 0.5000000000000001, 5, 14, 1, 1, 1, 0
-3.653061224489796, 0.9473684210526314, 0.5000000000000001, 6, 14, 1, 1, 1, 0
-3.428571428571429, 0.9473684210526314, 0.5000000000000001, 7, 14, 1, 1, 1, 0
-3.204081632653061, 0.9473684210526314, 0.5000000000000001, 8, 14, 1, 1, 1, 0
-2.979591836734694, 0.9473684210526314, 0.5000000000000001, 9, 14, 1, 1, 1, 0
-2.755102040816326, 0.9473684210526314, 0.5000000000000001, 10, 14, 1, 1, 1, 0
-2.530612244897959, 0.9473684210526314, 0.5000000000000001, 11, 14, 1, 1, 1, 0
-2.306122448979592, 0.9473684210526314, 0.5000000000000001, 12, 14, 1, 1, 1, 0
-2.081632653061224, 0.9473684210526314, 0.5000000000000001, 13, 14, 1, 1, 1, 0
-1.857142857142857, 0.9473684210526314, 0.5000000000000001, 14, 14, 1, 1, 1, 0
-1.63265306122449, 0.9473684210526314, 0.5000000000000001, 15, 14, 1, 1, 1, 0
-1.408163265306123, 0.9473684210526314, 0.5000000000000001, 16, 14, 1, 1, 1, 0
-1.183673469387755, 0.9473684210526314, 0.5000000000000001, 17, 14, 1, 1, 1, 0
-0.9591836734693873, 0.9473684210526314, 0.5000000000000001, 18, 14, 1, 1, 1, 0
-0.7346938775510203, 0.9473684210526314, 0.5000000000000001, 19, 14, 1, 1, 1, 0
-0.5102040816326525, 0.9473684210526314, 0.5000000000000001, 20, 14, 1, 1, 1, 0
-0.2857142857142856, 0.9473684210526314, 0.5000000000000001, 21, 14, 1, 1, 1, 0
-0.06122448979591866, 0.9473684210526314, 0.5000000000000001, 22, 14, 1, 1, 1, 0
0.1632653061224492, 0.9473684210526314, 0.5000000000000001, 23, 14, 1, 1, 1, 0
0.3877551020408161, 0.9473684210526314, 0.5000000000000001, 24, 14, 1, 1, 1, 0
0.6122448979591839, 0.9473684210526314, 0.5000000000000001, 25, 14, 1, 1, 1, 0
0.8367346938775517, 0.9473684210526314, 0.5000000000000001, 26, 14, 1, 1, 1, 0
1.061224489795918, 0.9473684210526314, 0.5000000000000001, 27, 14, 1, 1, 1, 0
1.285714285714286, 0.9473684210526314, 0.5000000000000001, 28, 14, 1, 1, 1, 0
1.510204081632653, 0.9473684210526314, 0.5000000000000001, 29, 14, 1, 1, 1, 0
1.73469387755102, 0.9473684210526314, 0.5000000000000001, 30, 14, 1, 1, 1, 0
1.959183673469388, 0.9473684210526314, 0.5000000000000001, 31, 14, 1, 1, 1, 0
2.183673469387754, 0.9473684210526314, 0.5000000000000001, 32, 14, 1, 1, 1, 0
2.408163265306122, 0.9473684210526314, 0.5000000000000001, 33, 14, 1, 1, 1, 0
2.63265306122449, 0.9473684210526314, 0.5000000000000001, 34, 14, 1, 1, 1, 0
2.857142857142858, 0.9473684210526314, 0.5000000000000001, 35, 14, 1, 1, 1, 0
3.081632653061225, 0.9473684210526314, 0.5000000000000001, 36, 14, 1, 1, 1, 0
3.306122448979592, 0.9473684210526314, 0.5000000000000001, 37, 14, 1, 1, 1, 0
3.530612244897959, 0.9473684210526314, 0.5000000000000001, 38, 14, 1, 1, 1, 0
3.755102040816327, 0.9473684210526314, 0.5000000000000001, 39, 14, 1, 1, 1, 0
3.979591836734695, 0.9473684210526314, 0.5000000000000001, 40, 14, 1, 1, 1, 0
4.204081632653061, 0.9473684210526314, 0.5000000000000001, 41, 14, 1, 1, 1, 0
4.428571428571429, 0.9473684210526314, 0.5000000000000001, 42, 14, 1, 1, 1, 0
4.653061224489795, 0.9473684210526314, 0.5000000000000001, 43, 14, 1, 1, 1, 0
4.877551020408163, 0.9473684210526314, 0.5000000000000001, 44, 14, 1, 1, 1, 0
5.102040816326531, 0.9473684210526314, 0.5000000000000001, 45, 14, 1, 1, 1, 0
5.326530612244898, 0.9473684210526314, 0.5000000000000001, 46, 14, 1, 1, 1, 0
5.551020408163264, 0.9473684210526314, 0.5000000000000001, 47, 14, 1, 1, 1, 0
5.775510204081632, 0.9473684210526314, 0.5000000000000001, 48, 14, 1, 1, 1, 0
6, 0.9473684210526314, 0.5000000000000001, 49, 14, 1, 0, 0, 0
-5, 1.157894736842105, 0.5000000000000001, 0, 15, 1, 0, 0, 0
-4.775510204081633, 1.157894736842105, 0.5000000000000001, 1, 15, 1, 1, 1, 0
-4.551020408163265, 1.157894736842105, 0.5000000000000001, 2, 15, 1, 1, 1, 0
-4.326530612244898, 1.157894736842105, 0.5000000000000001, 3, 15, 1, 1, 1, 0
-4.102040816326531, 1.157894736842105, 0.5000000000000001, 4, 15, 1, 1, 1, 0
-3.877551020408163, 1.157894736842105, 0.5000000000000001, 5, 15, 1, 1, 1, 0
-3.653061224489796, 1.157894736842105, 0.5000000000000001, 6, 15, 1, 1, 1, 0
-3.428571428571429, 1.157894736842105, 0.5000000000000001, 7, 15, 1, 1, 1, 0
-3.204081632653061, 1.157894736842105, 0.5000000000000001, 8, 15, 1, 1, 1, 0
-2.979591836734694, 1.157894736842105, 0.5000000000000001, 9, 15, 1, 1, 1, 0
-2.755102040816326, 1.157894736842105, 0.5000000000000001, 10, 15, 1, 1, 1, 0
-2.530612244897959, 1.157894736842105, 0.5000000000000001, 11, 15, 1, 1, 1, 0
-2.306122448979592, 1.157894736842105, 0.5000000000000001, 12, 15, 1, 1, 1, 0
-2.081632653061224, 1.157894736842105, 0.5000000000000001, 13, 15, 1, 1, 1, 0
-1.857142857142857, 1.157894736842105, 0.5000000000000001, 14, 15, 1, 1, 1, 0
-1.63265306122449, 1.157894736842105, 0.5000000000000001, 15, 15, 1, 1, 1, 0
-1.408163265306123, 1.157894736842105, 0.5000000000000001, 16, 15, 1, 1, 1, 0
-1.183673469387755, 1.157894736842105, 0.5000000000000001, 17, 15, 1, 1, 1, 0
-0.9591836734693873, 1.157894736842105, 0.5000000000000001, 18, 15, 1, 1, 1, 0
-0.7346938775510203, 1.157894736842105, 0.5000000000000001, 19, 15, 1, 1, 1, 0
-0.5102040816326525, 1.157894736842105, 0.5000000000000001, 20, 15, 1, 1, 1, 0
-0.2857142857142856, 1.157894736842105, 0.5000000000000001, 21, 15, 1, 1, 1, 0
-0.06122448979591866, 1.157894736842105, 0.5000000000000001, 22, 15, 1, 1, 1, 0
0.1632653061224492, 1.157894736842105, 0.5000000000000001, 23, 15, 1, 1, 1, 0
0.3877551020408161, 1.157894736842105, 0.5000000000000001, 24, 15, 1, 1, 1, 0
0.6122448979591839, 1.157894736842105, 0.5000000000000001, 25, 15, 1, 1, 1, 0
0.8367346938775517, 1.157894736842105, 0.5000000000000001, 26, 15, 1, 1, 1, 0
1.061224489795918, 1.157894736842105, 0.5000000000000001, 27, 15, 1, 1, 1, 0
1.285714285714286, 1.157894736842105, 0.5000000000000001, 28, 15, 1, 1, 1, 0
1.510204081632653, 1.157894736842105, 0.5000000000000001, 29, 15, 1, 1, 1, 0
1.73469387755102, 1.157894736842105, 0.5000000000000001, 30, 15, 1, 1, 1, 0
1.959183673469388, 1.157894736842105, 0.5000000000000001, 31, 15, 1, 1, 1, 0
2.183673469387754, 1.157894736842105, 0.5000000000000001, 32, 15, 1, 1, 1, 0
2.408163265306122, 1.157894736842105, 0.5000000000000001, 33, 15, 1, 1, 1, 0
2.63265306122449, 1.157894736842105, 0.5000000000000001, 34, 15, 1, 1, 1, 0
2.857142857142858, 1.157894736842105, 0.5000000000000001, 35, 15, 1, 1, 1, 0
3.081632653061225, 1.157894736842105, 0.5000000000000001, 36, 15, 1, 1, 1, 0
3.306122448979592, 1.157894736842105, 0.5000000000000001, 37, 15, 1, 1, 1, 0
3.530612244897959, 1.157894736842105, 0.5000000000000001, 38, 15, 1, 1, 1, 0
3.755102040816327, 1.157894736842105, 0.5000000000000001, 39, 15, 1, 1, 1, 0
3.979591836734695, 1.157894736842105, 0.5000000000000001, 40, 15, 1, 1, 1, 0
4.204081632653061, 1.157894736842105, 0.5000000000000001, 41, 15, 1, 1, 1, 0
4.428571428571429, 1.157894736842105, 0.5000000000000001, 42, 15, 1, 1, 1, 0
4.653061224489795, 1.157894736842105, 0.5000000000000001, 43, 15, 1, 1, 1, 0
4.877551020408163, 1.157894736842105, 0.5000000000000001, 44, 15, 1, 1, 1, 0
5.102040816326531, 1.157894736842105, 0.5000000000000001, 45, 15, 1, 1, 1, 0
5.326530612244898, 1.157894736842105, 0.5000000000000001, 46, 15, 1, 1, 1, 0
5.551020408163264, 1.157894736842105, 0.5000000000000001, 47, 15, 1, 1, 1, 0
